"id","rated","turns","victory_status","winner","increment_code","white_rating","black_rating","opening_eco","opening_name","opening_ply","base_minutes"
"bmmKx5Nz","TRUE",27,"resign","white","10+5",1405,1227,"D00","Queen's Pawn Game #2",3,10
"1mVIifYh","TRUE",40,"resign","white","10+5",1652,1229,"B01","Scandinavian Defense: Mieses-Kotroc Variation",4,10
"XkqXUDVL","TRUE",61,"resign","white","10+0",1431,1235,"B06","Robatsch (Modern) Defense",4,10
"XB5wogEe","TRUE",71,"mate","white","10+5",1222,1240,"B10","Caro-Kann Defense",2,10
"u20R4dF9","TRUE",101,"outoftime","white","10+5",1183,1413,"C41","Philidor Defense",5,10
"3LoBtHP8","TRUE",2,"outoftime","black","10+5",1392,1183,"D00","Queen's Pawn Game",2,10
"krYU9hzH","TRUE",68,"resign","black","20+0",1500,1160,"B00","Owen Defense",2,20
"mrA1EZtP","TRUE",49,"resign","white","10+0",1427,1165,"B20","Sicilian Defense: Bowdler Attack",3,10
"Vv9VsCjo","TRUE",77,"resign","white","10+5",1382,1170,"B00","Nimzowitsch Defense: Scandinavian Variation |  Advance Variation",5,10
"ciddLqLN","TRUE",93,"resign","white","15+10",1359,1177,"B01","Scandinavian Defense",2,15
"ZwKLKdSo","TRUE",23,"resign","black","10+5",1286,1160,"B01","Scandinavian Defense",2,10
"gCfPbVqN","TRUE",104,"draw","draw","10+5",1160,1164,"B01","Scandinavian Defense",2,10
"HICEKqKU","TRUE",44,"resign","white","10+5",1140,1346,"B07","King's Pawn Game: Maroczy Defense",4,10
"oavxlH3G","TRUE",77,"resign","white","10+5",1451,1144,"B06","Modern Defense",2,10
"i1ymVG1k","TRUE",72,"mate","black","10+5",1148,1447,"A01","Nimzo-Larsen Attack",1,10
"teFNQG3M","TRUE",36,"resign","white","10+5",1443,1152,"B10","Caro-Kann Defense",2,10
"z4WE7tkN","TRUE",70,"resign","black","10+5",1156,1440,"C40","Gunderam Defense",4,10
"jFKmgWMF","TRUE",15,"resign","white","10+5",1328,1163,"D00","Queen's Pawn Game: Chigorin Variation",3,10
"iyxZOQlG","TRUE",32,"mate","black","10+5",1145,1428,"D01","Queen's Pawn Game: Veresov Attack |  Veresov Variation",7,10
"eIz8RdKk","TRUE",58,"mate","black","10+3",1154,1240,"B15","Caro-Kann Defense",5,10
"HN9u2QC3","TRUE",28,"resign","white","10+3",1441,1158,"B00","Owen Defense",2,10
"SAXssIUF","TRUE",61,"outoftime","white","10+3",1150,1004,"C40","King's Pawn Game: Damiano Defense",4,10
"XM54G0sa","TRUE",19,"resign","black","8+5",1157,1348,"B00","Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation",5,8
"jjW5luQt","TRUE",23,"resign","white","8+5",1342,1163,"B06","Modern Defense",2,8
"6sBG041J","TRUE",116,"mate","black","8+5",1173,1247,"B00","King's Pawn Game: Nimzowitsch Defense",3,8
"arhgrwlP","TRUE",37,"mate","white","8+5",1426,1178,"B15","Caro-Kann Defense: Gurgenidze System",6,8
"NkkybScA","TRUE",53,"resign","white","8+5",1397,1183,"A40","Modern Defense",2,8
"vWOGal8J","TRUE",104,"mate","black","8+5",1189,1391,"A01","Nimzo-Larsen Attack",1,8
"3nYbWEKa","TRUE",25,"resign","white","8+5",1434,1195,"B06","Robatsch (Modern) Defense",4,8
"KvjMia8C","TRUE",33,"resign","black","8+5",1201,1389,"B30","Sicilian Defense: Nyezhmetdinov-Rossolimo Attack",5,8
"gqtgQfU8","TRUE",93,"mate","white","8+5",1298,1198,"B00","Nimzowitsch Defense",2,8
"8oiHoJm2","TRUE",121,"mate","white","8+5",1477,1203,"B02","Alekhine Defense",2,8
"EYNfmPHw","TRUE",56,"mate","black","8+5",1208,1421,"B57","Sicilian Defense: Modern Variations |  Main Line",8,8
"x9zRo0Xv","TRUE",32,"resign","black","8+5",1214,1448,"A00","Van't Kruijs Opening",1,8
"g7yjIdXi","TRUE",95,"mate","white","8+5",1443,1219,"B06","Modern Defense",2,8
"Bm82L1yT","TRUE",84,"outoftime","black","15+0",2106,2031,"D01","Queen's Pawn Game: Chigorin Variation",4,15
"o4m2q5Ym","TRUE",98,"draw","draw","15+0",2029,2047,"A13","English Opening: Agincourt Defense #2",4,15
"fyipJykw","TRUE",68,"resign","black","20+7",2082,1970,"A04","Zukertort Opening: Polish Defense",2,20
"JSg6Ywt7","TRUE",159,"resign","white","12+10",2040,1983,"A04","Zukertort Opening: Queenside Fianchetto Variation",2,12
"4S34mJwp","TRUE",11,"outoftime","white","10+10",1978,2004,"A04","Zukertort Opening: Black Mustang Defense",2,10
"Aqvp5ETC","TRUE",57,"mate","white","20+0",1950,1835,"A27","English Opening: King's English Variation |  Three Knights System",5,20
"4EJn3FrG","TRUE",40,"resign","white","15+15",1514,1672,"A46","Yusupov-Rubinstein System",5,15
"bITmsSYL","TRUE",74,"resign","black","10+0",1687,1557,"C55","Italian Game: Anti-Fried Liver Defense",6,10
"XTrjnTnd","TRUE",51,"mate","white","10+0",1684,1394,"C55","Italian Game: Anti-Fried Liver Defense",6,10
"t2YM1cP5","TRUE",68,"resign","black","10+0",1687,1993,"C50","Italian Game: Giuoco Pianissimo |  Canal Variation",11,10
"Optg4SKD","TRUE",38,"resign","black","10+0",1280,1685,"B12","Caro-Kann Defense: Advance Variation |  Short Variation",7,10
"44eVfkP8","TRUE",90,"resign","black","15+15",1780,1671,"B44","Sicilian Defense: Paulsen Variation",8,15
"0JRBje4M","TRUE",99,"draw","draw","15+15",1614,1673,"B45","Sicilian Defense: Paulsen Variation |  Normal Variation",9,15
"ZO1lrcV0","TRUE",53,"resign","black","10+0",1680,1799,"B30","Sicilian Defense: Old Sicilian",4,10
"db72YopS","TRUE",113,"outoftime","white","10+0",1748,1689,"B20","Sicilian Defense: Bowdler Attack",3,10
"yv550hMF","TRUE",57,"resign","black","10+0",1700,1684,"C46","Four Knights Game: Italian Variation",7,10
"moyRGfB6","TRUE",54,"resign","black","10+0",1713,1658,"C50","Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation",9,10
"AzKZaw8g","TRUE",65,"mate","white","10+0",1699,1812,"C01","French Defense: Exchange Variation",5,10
"tKHt8E16","TRUE",25,"resign","black","10+0",1706,1839,"C42","Russian Game: Three Knights Game",5,10
"VBPIFWXP","TRUE",114,"draw","draw","10+0",1705,1709,"C50","Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation",9,10
"bUweBXo3","TRUE",72,"draw","draw","10+0",1893,1700,"D12","Slav Defense: Quiet Variation |  Pin Defense",8,10
"ypH4jJjB","TRUE",59,"mate","white","10+0",1718,1711,"E20","Nimzo-Indian Defense",6,10
"dd9DxmPn","TRUE",45,"resign","white","10+0",1700,1714,"C50","Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation",9,10
"eDLkv1kg","TRUE",10,"resign","black","10+0",1651,1690,"B20","Sicilian Defense: Bowdler Attack",3,10
"G1E0BCyx","TRUE",49,"resign","white","10+0",1680,1661,"B01","Scandinavian Defense: Mieses-Kotroc Variation",4,10
"4LqUgKgI","TRUE",115,"resign","white","10+0",1673,1510,"C50","Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation",9,10
"2LKJw8eH","TRUE",45,"resign","white","10+0",1645,1686,"E20","Nimzo-Indian Defense #2",5,10
"WcE4sqS3","TRUE",46,"resign","black","10+0",1573,1678,"B20","Sicilian Defense",2,10
"6ZUB7Hda","TRUE",62,"resign","black","10+0",1688,1716,"D10","Slav Defense #2",5,10
"OuBmMus8","TRUE",64,"mate","black","10+0",1699,1706,"C55","Italian Game: Anti-Fried Liver Defense",6,10
"Ve5hxdyU","TRUE",36,"resign","black","10+0",1598,1703,"B20","Sicilian Defense: Bowdler Attack",3,10
"VcgZvShk","TRUE",81,"resign","white","10+0",1692,1682,"B57","Sicilian Defense: Sozin |  not Scheveningen",11,10
"dD8NXmIE","TRUE",46,"mate","black","10+0",1524,1686,"B44","Sicilian Defense: Paulsen Variation",8,10
"0b8o7PwC","TRUE",34,"resign","black","10+0",1753,1672,"B20","Sicilian Defense: Snyder Variation",3,10
"HVtI0kyd","TRUE",113,"mate","white","10+0",1661,1653,"C50","Giuoco Piano",6,10
"efIaVrq0","TRUE",92,"resign","black","10+0",1364,1657,"B21","Sicilian Defense: Smith-Morra Gambit",5,10
"6VF1aJ7O","TRUE",53,"resign","white","10+0",1640,1881,"D30","Queen's Gambit Declined",4,10
"dRBn8rDm","TRUE",68,"mate","black","10+0",1624,1629,"E20","Nimzo-Indian Defense",6,10
"JajKyS0B","TRUE",100,"outoftime","black","10+0",1641,1619,"B07","Pirc Defense #5",3,10
"OdtXITK9","TRUE",27,"resign","white","10+0",1767,1330,"B29","Sicilian Defense: Nimzowitsch Variation |  Closed Variation",5,10
"Gtee7Rcw","TRUE",15,"mate","white","10+0",2000,1331,"B00","Nimzowitsch Defense: Franco-Nimzowitsch Variation",4,10
"iXHWHtGg","TRUE",46,"resign","black","10+0",1331,2043,"C00","French Defense: Knight Variation",3,10
"WafQNXJa","TRUE",60,"mate","black","10+0",1331,2209,"A40","Modern Defense",2,10
"sUuxfKLo","TRUE",24,"resign","black","10+0",1332,2043,"B40","Sicilian Defense: French Variation",4,10
"btRX748K","TRUE",67,"outoftime","white","10+0",1709,1334,"B54","Sicilian Defense",5,10
"6m6ZIIyl","TRUE",50,"resign","white","15+0",1309,1347,"D00","Queen's Pawn Game: Mason Attack",3,15
"zOYCgAo7","TRUE",37,"mate","white","10+15",1256,1363,"B29","Sicilian Defense: Nimzowitsch Variation |  Advance Variation",5,10
"uRUvV5LO","TRUE",24,"resign","black","10+0",1365,1751,"C62","Ruy Lopez: Steinitz Defense",6,10
"aepqPU8w","TRUE",54,"mate","black","10+0",1517,1346,"B20","Sicilian Defense: Myers Attack",3,10
"WAqKs7tf","TRUE",8,"resign","black","10+0",1348,1756,"C50","Italian Game",5,10
"LpKPKN7j","TRUE",26,"resign","black","10+0",1351,1726,"B28","Sicilian Defense: O'Kelly Variation",4,10
"3ltDbykZ","TRUE",21,"resign","white","10+0",2078,1351,"B20","Sicilian Defense: Wing Gambit |  Marshall Variation",5,10
"88jYP2R7","TRUE",48,"mate","black","10+0",1352,2041,"B40","Sicilian Defense: French Variation",4,10
"AyhpVNgU","TRUE",38,"mate","black","10+15",1361,1430,"C50","Italian Game",5,10
"HM48CPe2","TRUE",45,"resign","white","10+15",1349,1346,"B11","Caro-Kann Defense",4,10
"1DEPXluE","TRUE",64,"draw","draw","10+20",1284,1348,"D10","Slav Defense #2",5,10
"mDV5w34D","TRUE",19,"mate","white","10+20",1337,1297,"C42","Russian Game: Urusov Gambit",5,10
"cJZOOzgX","TRUE",27,"mate","white","10+15",1323,1340,"B02","Alekhine Defense: Scandinavian Variation",4,10
"498hJBAh","TRUE",29,"resign","white","10+15",1319,1037,"B02","Alekhine Defense: John Tracy Gambit",3,10
"zBqe2I4S","TRUE",64,"mate","black","12+9",1117,1312,"A00","Van't Kruijs Opening",1,12
"J3JtREZj","TRUE",23,"resign","white","14+17",1153,1330,"B20","Sicilian Defense: Lasker-Dunne Attack",3,14
"a0wR2srJ","TRUE",23,"resign","black","14+17",1309,1317,"A43","Benoni Defense: Old Benoni",4,14
"CoPllBz6","TRUE",45,"mate","white","14+20",1338,1314,"A40","Mikenas Defense",2,14
"IZexjDK9","TRUE",50,"resign","white","14+20",1299,1378,"C00","French Defense: Two Knights Variation",5,14
"wrUGowWQ","TRUE",109,"outoftime","white","8+0",1639,1656,"B40","Sicilian Defense: French Variation",4,8
"nHSnrCha","TRUE",35,"mate","white","15+0",1641,1490,"A00","Anderssen Opening",1,15
"yzJrB5Ws","TRUE",63,"mate","white","15+0",1636,1260,"A00","Anderssen Opening",1,15
"OhQSh8yv","TRUE",20,"resign","white","20+0",1625,1378,"A00","Anderssen Opening",1,20
"59kbXR9N","TRUE",19,"mate","white","10+5",1470,1090,"B00","King's Pawn Game: Nimzowitsch Defense",3,10
"sNqyUKIL","TRUE",15,"mate","white","10+13",1221,1105,"B00","Nimzowitsch Defense",2,10
"TeQAiJJh","TRUE",13,"mate","white","10+0",1122,1160,"B00","Nimzowitsch Defense",2,10
"0iJfm49Q","TRUE",11,"mate","white","15+3",1299,1176,"B00","Nimzowitsch Defense",2,15
"7uyLThgu","TRUE",55,"resign","white","15+5",1544,1528,"B12","Caro-Kann Defense: Advance Variation",5,15
"4u2TvoUT","TRUE",94,"resign","black","10+2",1538,1564,"C00","French Defense: Normal Variation",3,10
"PdhYpblx","TRUE",41,"mate","white","10+0",1576,1548,"C42","Russian Game: Three Knights Game",5,10
"uKiIiQFi","TRUE",28,"resign","black","10+0",1558,1610,"C21","Center Game #2",3,10
"O1Z2TfSn","TRUE",69,"resign","white","15+15",1652,1566,"C44","King's Knight Opening: Normal Variation",4,15
"hjJEeZiU","TRUE",112,"resign","black","10+0",1574,1678,"C41","Philidor Defense",5,10
"CJmcdh4f","TRUE",54,"mate","black","10+0",1693,1559,"D12","Slav Defense: Exchange Variation |  Schallopp Variation",11,10
"HplskEre","TRUE",41,"resign","black","15+15",1564,1761,"C50","Four Knights Game: Italian Variation",8,15
"YUTBo8bU","TRUE",77,"mate","white","10+15",1452,1579,"B07","King's Pawn Game: Maroczy Defense",4,10
"8Lpz6aTe","TRUE",83,"resign","white","10+15",1571,1459,"B32","Sicilian Defense: Loewenthal Variation",8,10
"nG635KA8","TRUE",51,"resign","white","10+15",1330,1590,"A06","Reti Opening",2,10
"UHurL0yF","TRUE",82,"mate","black","10+0",1408,1584,"C30","King's Gambit",3,10
"be4k7115","TRUE",24,"resign","black","10+0",1595,1581,"C45","Scotch Game: Classical Variation |  Intermezzo Variation",10,10
"A8rhRJkB","TRUE",66,"resign","black","10+0",1606,1637,"C44","Scotch Game",5,10
"6aHAbFv6","TRUE",26,"resign","black","10+0",1650,1592,"B07","King's Pawn Game: Maroczy Defense",4,10
"TzerPaAt","TRUE",106,"mate","black","8+0",1451,1585,"D00","Queen's Pawn Game: Mason Attack",3,8
"VF7RHgfO","TRUE",89,"resign","black","10+0",1604,1306,"C40","Gunderam Defense",4,10
"Qjj8sEIk","TRUE",45,"resign","black","15+0",1565,1594,"B00","Nimzowitsch Defense: Scandinavian Variation |  Advance Variation",5,15
"QsXoSaql","TRUE",37,"mate","white","15+0",1584,1545,"C47","Four Knights Game: Scotch Variation",7,15
"di2HELNg","TRUE",78,"outoftime","black","10+0",1593,1654,"C50","Giuoco Piano",6,10
"zWIldr5P","TRUE",84,"resign","black","10+0",1810,1575,"D40","Queen's Gambit Declined: Semi-Tarrasch Defense |  Pillsbury Variation",9,10
"q7kFd5x2","TRUE",115,"mate","white","10+0",1567,1473,"C27","Vienna Game",3,10
"tUjCVsqJ","TRUE",56,"resign","white","10+0",1976,1569,"C30","King's Gambit Declined |  Queen's Knight Defense",4,10
"sWREKfud","TRUE",64,"resign","black","15+0",1576,1719,"B30","Sicilian Defense: Old Sicilian",4,15
"yss8gC9l","TRUE",23,"resign","white","15+0",1494,1589,"A21","English Opening: King's English Variation |  Reversed Sicilian",3,15
"cXeSmj9Y","TRUE",94,"mate","black","10+0",1857,1852,"C01","French Defense: Exchange Variation",5,10
"Q9CScjZF","TRUE",94,"resign","black","15+5",1868,1675,"C00","French Defense: Normal Variation",3,15
"X2Bu7jwq","TRUE",32,"resign","black","15+5",1681,1862,"C02","French Defense: Advance Variation",8,15
"Rz20eEWW","TRUE",57,"resign","white","10+0",2294,1742,"B27","Sicilian Defense: Hyperaccelerated Pterodactyl",6,10
"WKUyFUnl","TRUE",61,"mate","white","10+0",1898,1017,"B02","Alekhine Defense: Normal Variation",4,10
"oQviWdet","TRUE",2,"outoftime","black","15+15",1034,1353,"A04","Reti Opening #2",2,15
"inGxndvk","TRUE",41,"mate","white","20+5",1361,1293,"C41","Philidor Defense #2",4,20
"LwDjgMUN","TRUE",79,"mate","white","10+0",1730,1500,"A00","Ware Opening",1,10
"AUD5MAeQ","TRUE",51,"resign","white","15+0",1467,1530,"A48","London System",5,15
"XWKS8u5v","TRUE",60,"resign","black","15+0",1543,1518,"A00","Van't Kruijs Opening",1,15
"3liaX0lR","TRUE",70,"mate","black","10+0",1669,1502,"D06","Queen's Gambit Refused: Marshall Defense",4,10
"evTJ06D5","TRUE",53,"resign","black","10+0",1503,2041,"C01","French Defense: Carlson Gambit",7,10
"w32ByeXT","TRUE",53,"mate","white","10+0",1487,1685,"B10","Caro-Kann Defense",2,10
"nOAcuZ7Y","TRUE",75,"outoftime","white","10+0",1472,1593,"C40","King's Knight Opening",3,10
"uqq57W3V","TRUE",136,"outoftime","black","10+0",1401,1618,"A00","Van't Kruijs Opening",1,10
"eBRGiAzm","TRUE",74,"resign","black","10+0",1632,1533,"C46","Three Knights Opening",5,10
"VjoCeF7u","TRUE",45,"draw","draw","10+0",1530,1635,"B13","Caro-Kann Defense: Exchange Variation",5,10
"2ZN3l5z4","TRUE",50,"resign","black","10+0",1654,1368,"C44","King's Pawn Game: Tayler Opening",5,10
"bK1u2wYn","TRUE",95,"resign","white","10+0",1647,1531,"C46","Three Knights Opening",5,10
"PgCQgXoQ","TRUE",154,"resign","black","10+0",1494,1640,"A07","King's Indian Attack",3,10
"6EkLMmU5","TRUE",108,"resign","black","10+0",1539,1632,"C41","Philidor Defense #2",4,10
"Q5FXOu1K","TRUE",118,"outoftime","draw","10+0",1820,1616,"D15","Slav Defense: Three Knights Variation",7,10
"BPg0pKCL","TRUE",109,"mate","white","10+0",1606,1594,"C46","Four Knights Game",6,10
"09fzI0ta","TRUE",55,"resign","white","10+0",1594,1608,"D30","Queen's Gambit Declined",4,10
"l6ld8oKZ","TRUE",115,"mate","white","10+0",1621,1605,"D00","Blackmar-Diemer Gambit",3,10
"n2xDm4uq","TRUE",100,"mate","black","10+0",1589,1928,"B50","Sicilian Defense",4,10
"5iRRxP6f","TRUE",39,"resign","white","10+0",1581,1493,"B02","Alekhine Defense: Maroczy Variation",3,10
"GWyebKUp","TRUE",36,"resign","black","10+0",1523,1571,"B10","Caro-Kann Defense: Breyer Variation",3,10
"UAyNP5uD","TRUE",10,"resign","black","10+0",1248,1568,"D01","Queen's Pawn Game: Chigorin Variation",4,10
"FUtKNNSf","TRUE",59,"mate","white","10+0",1564,1318,"B01","Scandinavian Defense: Mieses-Kotroc Variation",4,10
"0vSN6TVh","TRUE",92,"resign","black","10+0",1582,1590,"C41","Philidor Defense #2",4,10
"TJeQKTDp","TRUE",210,"mate","black","10+0",1600,1571,"C41","Philidor Defense #2",4,10
"z8ilhy4G","TRUE",83,"mate","white","10+0",1555,1711,"B25","Sicilian Defense: Closed Variation |  Traditional",4,10
"ZOQ2DVKU","TRUE",120,"mate","black","10+0",1584,1543,"C41","Philidor Defense #2",4,10
"V5qVe62M","TRUE",147,"mate","white","10+0",1536,1500,"B00","Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation",5,10
"nSvKFzXI","TRUE",63,"draw","draw","20+0",1546,1522,"C41","Philidor Defense #2",4,20
"Wk7jfbfU","TRUE",71,"resign","white","10+0",1575,1566,"B50","Sicilian Defense",4,10
"dVmZHywv","TRUE",116,"mate","black","20+0",1562,1554,"C41","Philidor Defense #2",4,20
"nKlIr6Zd","TRUE",40,"resign","black","20+0",1567,1520,"D35","Queen's Gambit Declined: Normal Defense",6,20
"YgTzTknz","TRUE",107,"draw","draw","10+0",1566,1585,"C46","Three Knights Opening: Steinitz Defense",6,10
"lNZODk1a","TRUE",72,"mate","black","10+0",1538,1556,"A00","Hungarian Opening",1,10
"LNn2rnqb","TRUE",39,"resign","white","15+0",2148,2274,"A48","Torre Attack",5,15
"i5FvJJ1h","TRUE",64,"resign","black","15+5",2262,2111,"B19","Caro-Kann Defense: Classical |  Spassky Variation",15,15
"JgOfRPyn","TRUE",51,"resign","black","15+5",2022,2080,"E70","King's Indian Defense: Accelerated Averbakh Variation",9,15
"cg6IEY46","TRUE",74,"resign","black","15+5",2114,2042,"D21","Queen's Gambit Accepted: Rosenthal Variation",6,15
"qq6OX1rr","TRUE",108,"mate","black","15+5",1956,2093,"A00","Hungarian Opening: Indian Defense",2,15
"VB13RMHj","TRUE",132,"draw","draw","15+5",2109,1913,"A40","Horwitz Defense",2,15
"8zT6I9mh","TRUE",36,"resign","black","15+5",2151,2063,"D02","Queen's Pawn Game: Symmetrical Variation",4,15
"5kxkjPFg","TRUE",83,"mate","white","15+5",1946,2211,"B13","Caro-Kann Defense: Exchange Variation",5,15
"3Z925I8T","TRUE",63,"draw","draw","15+0",2214,2187,"D45","Semi-Slav Defense: Main Line",9,15
"oSkmipx4","TRUE",75,"resign","white","15+5",2173,2118,"B01","Scandinavian Defense: Modern Variation |  Gipslis Variation",8,15
"g3NZ6L6m","TRUE",77,"resign","white","20+5",2175,2231,"A45","Indian Game",2,20
"FxzMfNlo","TRUE",66,"outoftime","black","10+5",2239,2151,"B12","Caro-Kann Defense: Advance Variation |  Botvinnik-Carls Defense",6,10
"A3zvbpkF","TRUE",82,"outoftime","black","10+0",2250,2091,"D30","Queen's Gambit Declined",4,10
"0Y3l5UpU","TRUE",7,"mate","white","19+0",1689,1135,"B00","St. George Defense",2,19
"hwy6SsRr","TRUE",7,"mate","white","19+0",1686,1139,"B00","St. George Defense",2,19
"pFsFrttE","TRUE",7,"mate","white","9+0",1693,1144,"B00","St. George Defense",2,9
"QjqIySkz","TRUE",7,"mate","white","9+0",1690,1149,"B00","St. George Defense",2,9
"RQWLiLP1","TRUE",7,"mate","white","19+0",1737,1154,"B00","St. George Defense",2,19
"JBRRjZox","TRUE",29,"resign","white","10+0",1707,1858,"C46","Three Knights Opening",5,10
"iiinWFSk","TRUE",58,"mate","black","10+2",1404,1515,"B06","Modern Defense: Mongredien Defense #2",6,10
"Ya23pK9T","TRUE",57,"mate","white","10+11",1667,1404,"D21","Queen's Gambit Accepted: Normal Variation",5,10
"BUJ1djql","TRUE",72,"resign","black","20+0",1749,1404,"C22","Center Game: Paulsen Attack Variation",7,20
"j6YsVT8z","TRUE",18,"resign","black","20+0",1749,1404,"C21","Center Game #2",3,20
"jkBxWFiY","TRUE",43,"resign","white","10+0",1643,1355,"B20","Sicilian Defense: Bowdler Attack",3,10
"28gf4cw0","TRUE",21,"resign","white","10+0",1368,1512,"C55","Italian Game: Anti-Fried Liver Defense",6,10
"u4bbL7s5","TRUE",31,"draw","draw","15+0",1500,1524,"D07","Queen's Gambit Refused: Chigorin Defense",4,15
"xrmR0nj4","TRUE",22,"resign","white","10+10",1858,1837,"B21","Sicilian Defense: Smith-Morra Gambit",5,10
